Channel,Line,Sex,Rep,Light_cycle,bout_length,Line_pooled
adj_Monitor8_ch26,208wt,M,1,LD,27.796875,208wt
adj_Monitor8_ch27,208wt,M,1,LD,20.20895522,208wt
adj_Monitor8_ch28,208wt,M,1,LD,45.88095238,208wt
adj_Monitor8_ch29,208wt,M,1,LD,30.08196721,208wt
adj_Monitor8_ch3,208wt,M,1,LD,37.58,208wt
adj_Monitor8_ch30,208wt,M,1,LD,19.87755102,208wt
adj_Monitor8_ch31,208wt,M,1,LD,20.50649351,208wt
adj_Monitor8_ch32,208wt,M,1,LD,39.66037736,208wt
adj_Monitor8_ch4,208wt,M,1,LD,24.6875,208wt
adj_Monitor8_ch5,208wt,M,1,LD,35.33333333,208wt
adj_Monitor8_ch6,208wt,M,1,LD,21.13513514,208wt
adj_Monitor8_ch7,208wt,M,1,LD,19.72881356,208wt
adj_Monitor8_ch8,208wt,M,1,LD,26.22222222,208wt
adj_Monitor8_ch9,208wt,M,1,LD,22.41269841,208wt
